261.44, 255.69, 0
35.6, 218.37, 0
93.51, 463.17, 0
19.1, 200.85, 1
354.71, 236.43, 1
57.82, 245.11, 1
59.94, 264.98, 1
110.34, 327.4, 0
35.25, 307.59, 0
93.48, 277.62, 0
92.54, 319.14, 0
159.55, 127.56, 0
115.64, 67.8, 0
250.63, 203.22, 0
51.79, 239.59, 0
96.29, 526.59, 0
38.33, 204.54, 1
10.81, 209.8, 1
36.96, 286.61, 1
69.35, 287.0, 1
95.32, 500.87, 0
49.22, 487.69, 0
83.85, 471.55, 0
84.04, 513.32, 0
102.44, 241.98, 0
81.44, 255.69, 0
70.63, 203.22, 0
60.43, 436.87, 0
89.22, 715.21, 0
40.2, 358.02, 1
54.43, 391.67, 1
28.13, 451.78, 1
50.85, 469.46, 1
155.62, 287.67, 0
354.07, 103.52, 0
151.7, 187.47, 0
141.19, 208.34, 0
208.22, 303.84, 0
215.6, 218.37, 0
231.79, 239.59, 0
240.43, 436.87, 0
121.57, 393.38, 0
281.28, 62.6, 1
7.49, 72.98, 1
348.86, 82.36, 1
120.33, 93.06, 1
51.48, 5.66, 2
255.47, 223.58, 0
311.77, 463.73, 0
279.42, 249.68, 0
282.02, 209.19, 0
262.65, 482.81, 0
273.51, 463.17, 0
276.29, 526.59, 0
269.22, 715.21, 0
301.57, 393.38, 0
304.67, 283.23, 1
301.95, 300.35, 1
322.71, 318.66, 1
310.51, 428.37, 1
200.36, 408.26, 0
162.29, 394.8, 0
128.25, 123.23, 0
161.81, 302.19, 0
159.97, 288.22, 0
218.18, 323.45, 0
132.15, 462.21, 0
217.33, 27.65, 1
333.25, 86.13, 1
34.82, 87.21, 1
136.86, 89.64, 1
20.36, 408.26, 0
88.54, 262.22, 0
37.93, 388.54, 0
67.97, 255.01, 0
65.06, 265.54, 0
335.75, 140.93, 0
81.49, 490.11, 0
18.83, 242.64, 1
52.16, 257.23, 1
358.05, 272.34, 1
55.12, 283.96, 1
342.29, 394.8, 0
268.54, 262.22, 0
355.55, 300.72, 0
343.86, 92.66, 0
348.53, 107.46, 0
290.84, 342.44, 0
73.51, 232.12, 0
349.39, 158.42, 1
338.67, 162.25, 1
320.5, 289.0, 1
6.59, 295.43, 1
308.25, 123.23, 0
217.93, 388.54, 0
175.55, 300.72, 0
180.66, 210.82, 0
179.42, 194.51, 0
239.04, 345.99, 0
133.57, 339.37, 0
287.04, 37.11, 1
96.32, 57.57, 1
295.56, 125.86, 1
182.33, 144.22, 1
14.56, 10.95, 2
341.81, 302.19, 0
247.97, 255.01, 0
163.86, 92.66, 0
0.66, 210.82, 0
15.09, 16.89, 0
276.37, 296.09, 0
95.32, 249.4, 0
357.07, 66.79, 1
331.85, 70.47, 1
310.29, 207.22, 1
16.27, 213.0, 1
339.97, 288.22, 0
245.06, 265.54, 0
168.53, 107.46, 0
359.42, 194.51, 0
195.09, 16.89, 0
273.17, 299.12, 0
99.18, 247.1, 0
351.18, 51.0, 1
320.6, 59.31, 1
16.37, 196.11, 1
305.92, 200.61, 1
38.18, 323.45, 0
155.75, 140.93, 0
110.84, 342.44, 0
59.04, 345.99, 0
96.37, 296.09, 0
93.17, 299.12, 0
95.89, 545.47, 0
18.7, 151.69, 1
53.4, 169.65, 1
83.59, 262.66, 1
7.68, 283.78, 1
312.15, 462.21, 0
261.49, 490.11, 0
253.51, 232.12, 0
313.57, 339.37, 0
275.32, 249.4, 0
279.18, 247.1, 0
275.89, 545.47, 0
289.63, 267.29, 1
286.84, 294.2, 1
320.34, 295.61, 1
311.02, 372.95, 1
266.85, 273.56, 0
343.37, 272.63, 0
19.55, 264.26, 0
233.25, 34.06, 0
246.85, 81.24, 0
3.43, 72.02, 1
312.86, 224.93, 1
19.25, 254.26, 1
357.42, 259.51, 1
86.85, 273.56, 0
35.23, 338.24, 0
53.85, 447.73, 0
91.24, 245.91, 0
94.86, 199.16, 0
32.79, 199.91, 1
1.15, 209.46, 1
72.6, 290.76, 1
0.44, 322.56, 1
163.37, 272.63, 0
215.23, 338.24, 0
94.19, 166.88, 0
169.79, 286.14, 0
179.35, 293.18, 0
297.63, 52.88, 1
91.71, 66.35, 1
330.51, 128.83, 1
92.69, 130.81, 1
199.55, 264.26, 0
233.85, 447.73, 0
274.19, 166.88, 0
203.24, 293.21, 0
210.14, 324.88, 0
207.01, 10.09, 1
279.58, 36.27, 1
275.82, 100.62, 1
322.28, 160.05, 1
74.26, 10.58, 2
53.25, 34.06, 0
271.24, 245.91, 0
349.79, 286.14, 0
23.24, 293.21, 0
256.3, 48.8, 0
18.91, 97.53, 1
321.57, 221.33, 1
3.19, 280.06, 1
23.11, 283.14, 1
66.85, 81.24, 0
274.86, 199.16, 0
359.35, 293.18, 0
30.14, 324.88, 0
76.3, 48.8, 0
37.27, 130.47, 1
334.0, 205.75, 1
12.21, 297.91, 1
319.36, 298.22, 1
77.95, 229.99, 0
291.99, 57.69, 1
96.27, 68.42, 1
331.99, 109.72, 1
220.62, 150.67, 1
257.95, 229.99, 0
241.71, 37.68, 1
249.03, 72.25, 1
318.35, 95.86, 1
250.52, 166.44, 1
357.4, 17.65, 2
61.5, 273.08, 0
101.07, 48.17, 1
279.48, 70.34, 1
342.27, 117.06, 1
223.13, 186.15, 1
241.5, 273.08, 0
278.41, 72.05, 1
234.34, 79.19, 1
203.02, 129.3, 1
234.09, 237.94, 1
353.29, 10.96, 2
59.46, 302.8, 0
276.75, 37.98, 1
105.29, 89.53, 1
346.73, 129.2, 1
214.98, 166.82, 1
239.46, 302.8, 0
290.12, 46.13, 1
242.34, 79.86, 1
190.1, 185.94, 1
224.5, 248.85, 1
281.66, 6.19, 2
83.9, 207.82, 0
334.8, 66.0, 1
146.61, 71.41, 1
232.88, 75.02, 1
136.23, 81.07, 1
268.54, 5.33, 2
263.9, 207.82, 0
149.41, 4.45, 1
124.25, 4.52, 1
292.92, 75.68, 1
190.03, 92.61, 1
41.16, 310.31, 0
55.16, 473.97, 0
61.78, 107.32, 1
346.17, 169.4, 1
30.46, 236.72, 1
46.82, 309.25, 1
221.16, 310.31, 0
78.63, 188.46, 0
135.98, 30.6, 1
354.96, 43.72, 1
250.64, 89.27, 1
41.42, 89.58, 1
47.22, 82.8, 2
235.16, 473.97, 0
258.63, 188.46, 0
321.56, 29.09, 1
193.14, 95.35, 1
283.45, 129.03, 1
250.1, 173.87, 1
111.61, 306.36, 0
71.54, 325.64, 0
196.53, 89.59, 0
136.93, 302.74, 0
66.17, 398.64, 0
282.53, 81.99, 1
67.89, 107.17, 1
347.85, 154.99, 1
100.4, 174.84, 1
291.61, 306.36, 0
6.35, 217.26, 0
274.96, 311.5, 0
215.79, 133.57, 0
16.25, 285.24, 0
45.81, 127.73, 1
305.75, 139.07, 1
309.53, 240.58, 1
15.29, 255.29, 1
41.85, 101.9, 2
251.54, 325.64, 0
186.35, 217.26, 0
240.52, 384.1, 0
197.49, 339.98, 0
43.92, 80.41, 0
8.49, 42.88, 1
54.95, 52.83, 1
285.62, 122.14, 1
151.98, 143.74, 1
16.53, 89.59, 0
94.96, 311.5, 0
60.52, 384.1, 0
120.22, 268.75, 0
57.67, 461.74, 0
332.25, 117.15, 1
44.67, 177.49, 1
74.62, 204.81, 1
358.28, 237.51, 1
316.93, 302.74, 0
35.79, 133.57, 0
17.49, 339.98, 0
300.22, 268.75, 0
22.45, 413.54, 0
349.61, 192.76, 1
40.68, 260.3, 1
337.66, 282.7, 1
348.12, 347.57, 1
246.17, 398.64, 0
196.25, 285.24, 0
223.92, 80.41, 0
237.67, 461.74, 0
202.45, 413.54, 0
204.43, 30.29, 1
252.58, 51.82, 1
261.79, 175.21, 1
176.36, 185.18, 1
337.12, 383.07, 0
38.42, 298.25, 0
15.18, 169.85, 0
21.67, 479.67, 0
16.19, 450.34, 0
342.82, 290.46, 0
72.64, 123.4, 0
80.82, 247.81, 0
49.43, 192.13, 1
43.04, 261.08, 1
348.54, 325.78, 1
4.25, 332.2, 1
157.12, 383.07, 0
109.64, 354.91, 0
134.35, 270.42, 0
74.11, 339.0, 0
73.84, 285.78, 0
140.09, 98.35, 0
139.85, 413.6, 0
128.53, 503.09, 0
111.8, 90.65, 1
66.84, 99.03, 1
306.17, 106.13, 1
245.56, 120.97, 1
218.42, 298.25, 0
289.64, 354.91, 0
243.66, 157.2, 0
357.78, 212.27, 0
343.27, 207.6, 0
279.18, 274.69, 0
198.95, 208.13, 0
163.02, 202.96, 0
189.49, 43.44, 1
199.93, 115.64, 1
333.94, 169.36, 1
301.27, 188.07, 1
189.91, 54.65, 2
195.18, 169.85, 0
314.35, 270.42, 0
63.66, 157.2, 0
25.21, 311.51, 0
16.81, 280.53, 0
311.08, 172.84, 0
150.03, 146.74, 0
121.86, 235.66, 0
111.01, 108.7, 1
78.63, 136.4, 1
353.23, 168.54, 1
324.89, 189.9, 1
201.67, 479.67, 0
254.11, 339.0, 0
177.78, 212.27, 0
205.21, 311.51, 0
255.54, 53.24, 0
237.38, 312.18, 0
188.26, 413.25, 0
170.57, 411.79, 0
81.38, 75.04, 1
227.81, 89.3, 1
247.0, 109.24, 1
233.11, 190.71, 1
196.19, 450.34, 0
253.84, 285.78, 0
163.27, 207.6, 0
196.81, 280.53, 0
75.54, 53.24, 0
233.75, 262.12, 0
181.13, 395.74, 0
163.14, 410.57, 0
197.39, 48.91, 1
239.06, 57.14, 1
78.95, 128.11, 1
224.94, 142.95, 1
162.82, 290.46, 0
320.09, 98.35, 0
99.18, 274.69, 0
131.08, 172.84, 0
57.38, 312.18, 0
53.75, 262.12, 0
139.77, 315.25, 0
125.76, 407.2, 0
26.76, 46.8, 1
13.73, 117.76, 1
64.03, 122.83, 1
278.34, 175.08, 1
252.64, 123.4, 0
319.85, 413.6, 0
18.95, 208.13, 0
330.03, 146.74, 0
8.26, 413.25, 0
1.13, 395.74, 0
319.77, 315.25, 0
88.76, 126.88, 0
17.72, 92.53, 1
21.42, 165.43, 1
342.44, 308.87, 1
327.13, 336.31, 1
260.82, 247.81, 0
308.53, 503.09, 0
343.02, 202.96, 0
301.86, 235.66, 0
350.57, 411.79, 0
343.14, 410.57, 0
305.76, 407.2, 0
268.76, 126.88, 0
310.87, 130.51, 1
336.29, 165.21, 1
322.98, 365.41, 1
338.89, 371.16, 1
173.15, 176.96, 0
233.88, 269.61, 0
39.27, 195.3, 0
154.07, 105.89, 0
348.07, 217.13, 0
208.37, 195.66, 0
272.45, 146.45, 0
301.57, 248.23, 0
146.81, 194.84, 0
319.33, 61.72, 1
17.04, 119.55, 1
144.81, 131.31, 1
14.84, 134.23, 1
314.73, 57.3, 2
353.15, 176.96, 0
274.01, 239.46, 0
17.41, 342.59, 0
17.39, 84.32, 0
350.35, 393.71, 0
271.77, 114.12, 0
317.38, 247.26, 0
322.73, 384.08, 0
81.6, 86.49, 0
38.59, 87.5, 1
42.64, 105.87, 1
344.59, 230.8, 1
323.31, 285.28, 1
53.88, 269.61, 0
94.01, 239.46, 0
47.75, 461.23, 0
76.44, 271.65, 0
24.96, 409.65, 0
96.05, 125.51, 0
23.39, 179.99, 0
1.24, 288.95, 0
90.73, 324.46, 0
17.89, 222.76, 1
321.86, 224.8, 1
40.79, 271.77, 1
12.8, 291.55, 1
219.27, 195.3, 0
197.41, 342.59, 0
227.75, 461.23, 0
197.42, 258.27, 0
289.97, 179.28, 0
213.81, 389.19, 0
241.77, 306.39, 0
266.37, 335.79, 0
183.09, 314.71, 0
77.96, 72.98, 1
256.49, 91.77, 1
247.39, 95.97, 1
237.5, 194.27, 1
334.07, 105.89, 0
197.39, 84.32, 0
256.44, 271.65, 0
17.42, 258.27, 0
343.49, 320.9, 0
241.08, 159.1, 0
297.78, 217.72, 0
311.14, 342.29, 0
138.33, 90.79, 0
112.34, 31.77, 1
93.18, 46.59, 1
328.65, 166.32, 1
356.92, 209.84, 1
168.07, 217.13, 0
170.35, 393.71, 0
204.96, 409.65, 0
109.97, 179.28, 0
163.49, 320.9, 0
187.13, 387.6, 0
206.2, 229.78, 0
243.66, 185.92, 0
158.02, 404.93, 0
136.21, 114.55, 1
140.85, 126.56, 1
231.21, 138.98, 1
178.39, 165.7, 1
28.37, 195.66, 0
91.77, 114.12, 0
276.05, 125.51, 0
33.81, 389.19, 0
61.08, 159.1, 0
7.13, 387.6, 0
343.35, 186.23, 0
338.58, 324.53, 0
87.39, 199.83, 0
68.96, 180.69, 1
68.19, 200.11, 1
13.54, 225.24, 1
345.94, 232.17, 1
92.45, 146.45, 0
137.38, 247.26, 0
203.39, 179.99, 0
61.77, 306.39, 0
117.78, 217.72, 0
26.2, 229.78, 0
163.35, 186.23, 0
332.21, 139.81, 0
123.79, 304.41, 0
356.28, 46.9, 1
69.08, 113.58, 1
356.69, 119.31, 1
273.16, 210.6, 1
121.57, 248.23, 0
142.73, 384.08, 0
181.24, 288.95, 0
86.37, 335.79, 0
131.14, 342.29, 0
63.66, 185.92, 0
158.58, 324.53, 0
152.21, 139.81, 0
132.64, 432.52, 0
94.48, 58.47, 1
141.05, 98.86, 1
260.9, 123.47, 1
232.32, 183.34, 1
326.81, 194.84, 0
261.6, 86.49, 0
270.73, 324.46, 0
3.09, 314.71, 0
318.33, 90.79, 0
338.02, 404.93, 0
267.39, 199.83, 0
303.79, 304.41, 0
312.64, 432.52, 0
330.94, 63.78, 1
348.02, 66.7, 1
325.01, 256.16, 1
345.52, 286.46, 1
216.27, 98.71, 0
249.25, 218.24, 0
328.94, 286.45, 0
273.87, 125.02, 0
296.25, 344.75, 0
283.0, 277.01, 0
287.43, 120.81, 0
258.91, 335.92, 0
5.97, 184.6, 0
255.3, 62.83, 1
141.55, 65.77, 1
292.86, 153.66, 1
344.1, 192.74, 1
147.46, 81.65, 2
36.27, 98.71, 0
270.9, 145.72, 0
344.62, 337.04, 0
322.99, 110.22, 0
312.78, 341.71, 0
303.85, 254.71, 0
333.84, 129.0, 0
273.16, 271.68, 0
16.42, 274.38, 0
357.86, 63.69, 1
74.21, 103.18, 1
329.15, 162.25, 1
1.21, 265.02, 1
69.25, 218.24, 0
90.9, 145.72, 0
9.9, 327.55, 0
42.79, 116.82, 0
335.42, 252.7, 0
334.76, 154.35, 0
38.05, 144.13, 0
275.78, 126.2, 0
40.56, 343.4, 0
24.52, 150.6, 1
66.82, 155.91, 1
342.95, 181.79, 1
83.99, 246.34, 1
148.94, 286.45, 0
164.62, 337.04, 0
189.9, 327.55, 0
174.44, 238.06, 0
240.08, 186.2, 0
213.7, 220.06, 0
171.16, 211.69, 0
210.4, 359.38, 0
110.3, 178.05, 0
122.28, 112.36, 1
250.11, 129.58, 1
110.86, 133.96, 1
216.36, 184.86, 1
93.87, 125.02, 0
142.99, 110.22, 0
222.79, 116.82, 0
354.44, 238.06, 0
307.99, 234.05, 0
290.36, 154.85, 0
18.84, 29.34, 0
250.38, 217.54, 0
39.41, 226.71, 0
341.81, 53.97, 1
110.85, 68.45, 1
303.58, 159.22, 1
109.89, 176.14, 1
116.25, 344.75, 0
132.78, 341.71, 0
155.42, 252.7, 0
60.08, 186.2, 0
127.99, 234.05, 0
156.47, 98.38, 0
120.95, 226.13, 0
185.38, 218.07, 0
84.59, 329.84, 0
39.02, 62.8, 1
137.24, 76.29, 1
272.08, 171.36, 1
118.97, 191.58, 1
103.0, 277.01, 0
123.85, 254.71, 0
154.76, 154.35, 0
33.7, 220.06, 0
110.36, 154.85, 0
336.47, 98.38, 0
99.58, 156.84, 0
205.21, 140.26, 0
67.24, 313.52, 0
20.12, 36.42, 1
91.16, 128.36, 1
0.11, 138.99, 1
110.51, 223.3, 1
107.43, 120.81, 0
153.84, 129.0, 0
218.05, 144.13, 0
351.16, 211.69, 0
198.84, 29.34, 0
300.95, 226.13, 0
279.58, 156.84, 0
244.82, 236.91, 0
42.37, 199.51, 0
311.76, 35.29, 1
133.74, 75.42, 1
292.99, 154.39, 1
22.72, 161.72, 1
78.91, 335.92, 0
93.16, 271.68, 0
95.78, 126.2, 0
30.4, 359.38, 0
70.38, 217.54, 0
5.38, 218.07, 0
25.21, 140.26, 0
64.82, 236.91, 0
54.57, 428.13, 0
24.16, 176.56, 1
306.59, 206.7, 1
56.54, 225.44, 1
325.97, 269.47, 1
185.97, 184.6, 0
196.42, 274.38, 0
220.56, 343.4, 0
290.3, 178.05, 0
219.41, 226.71, 0
264.59, 329.84, 0
247.24, 313.52, 0
222.37, 199.51, 0
234.57, 428.13, 0
288.59, 44.11, 1
271.41, 72.01, 1
74.96, 79.78, 1
232.38, 202.97, 1
125.85, 310.88, 0
106.54, 333.28, 0
220.37, 132.05, 0
336.33, 98.89, 0
93.85, 170.4, 0
145.39, 125.12, 0
66.89, 344.02, 0
115.72, 126.79, 0
35.41, 245.76, 0
355.49, 64.14, 1
108.93, 138.59, 1
104.42, 168.2, 1
359.09, 202.5, 1
305.85, 310.88, 0
37.75, 110.26, 0
283.57, 347.2, 0
313.06, 399.26, 0
334.33, 189.28, 0
293.61, 197.45, 0
11.48, 323.57, 0
312.68, 187.39, 0
344.0, 397.76, 0
64.16, 91.2, 1
327.56, 166.08, 1
318.59, 182.79, 1
359.95, 314.83, 1
286.54, 333.28, 0
217.75, 110.26, 0
269.19, 405.05, 0
297.31, 404.23, 0
299.16, 171.18, 0
268.13, 248.55, 0
359.23, 229.93, 0
280.98, 209.1, 0
329.04, 344.23, 0
162.91, 49.63, 1
288.69, 165.3, 1
284.84, 194.9, 1
343.43, 237.51, 1
164.9, 58.76, 2
40.37, 132.05, 0
103.57, 347.2, 0
89.19, 405.05, 0
13.48, 196.6, 0
70.76, 270.65, 0
90.87, 156.61, 0
59.62, 465.92, 0
77.14, 204.89, 0
37.14, 377.49, 0
296.23, 172.11, 1
26.06, 183.18, 1
75.59, 223.65, 1
76.7, 255.27, 1
156.33, 98.89, 0
133.06, 399.26, 0
117.31, 404.23, 0
193.48, 196.6, 0
115.94, 233.2, 0
150.22, 223.0, 0
82.88, 358.87, 0
133.41, 211.87, 0
58.92, 212.59, 0
127.54, 43.7, 1
18.05, 117.7, 1
128.43, 218.03, 1
288.15, 224.19, 1
273.85, 170.4, 0
154.33, 189.28, 0
119.16, 171.18, 0
250.76, 270.65, 0
295.94, 233.2, 0
227.23, 134.79, 0
44.98, 207.1, 0
232.0, 70.79, 0
352.57, 213.55, 0
193.14, 31.27, 1
229.27, 51.36, 1
29.54, 165.77, 1
293.3, 190.6, 1
325.39, 125.12, 0
113.61, 197.45, 0
88.13, 248.55, 0
270.87, 156.61, 0
330.22, 223.0, 0
47.23, 134.79, 0
45.87, 341.82, 0
41.99, 64.51, 0
13.23, 311.56, 0
45.97, 83.48, 1
56.37, 110.29, 1
335.49, 183.45, 1
98.51, 265.93, 1
246.89, 344.02, 0
191.48, 323.57, 0
179.23, 229.93, 0
239.62, 465.92, 0
262.88, 358.87, 0
224.98, 207.1, 0
225.87, 341.82, 0
226.77, 277.49, 0
290.56, 185.86, 0
298.36, 50.22, 1
267.99, 64.7, 1
220.94, 234.24, 1
225.83, 258.34, 1
295.72, 126.79, 0
132.68, 187.39, 0
100.98, 209.1, 0
257.14, 204.89, 0
313.41, 211.87, 0
52.0, 70.79, 0
221.99, 64.51, 0
46.77, 277.49, 0
6.29, 256.88, 0
59.17, 19.64, 1
74.91, 50.42, 1
314.93, 168.46, 1
36.21, 232.77, 1
215.41, 245.76, 0
164.0, 397.76, 0
149.04, 344.23, 0
217.14, 377.49, 0
238.92, 212.59, 0
172.57, 213.55, 0
193.23, 311.56, 0
110.56, 185.86, 0
186.29, 256.88, 0
121.7, 128.53, 1
107.69, 136.27, 1
270.85, 145.62, 1
227.23, 200.83, 1
135.61, 169.52, 0
123.28, 114.61, 0
92.53, 185.44, 0
112.56, 391.19, 0
112.2, 351.99, 0
214.8, 144.47, 0
335.85, 112.0, 0
355.31, 89.96, 1
122.89, 158.7, 1
106.5, 196.05, 1
258.05, 222.42, 1
315.61, 169.52, 0
338.63, 62.53, 0
30.55, 131.15, 0
96.8, 244.39, 0
93.27, 207.65, 0
270.71, 201.06, 0
323.64, 277.32, 0
22.77, 37.89, 1
46.67, 95.39, 1
110.67, 223.24, 1
329.14, 245.55, 1
303.28, 114.61, 0
158.63, 62.53, 0
58.55, 104.86, 0
108.18, 279.4, 0
106.94, 240.54, 0
252.64, 186.77, 0
319.37, 217.52, 0
121.88, 44.1, 1
85.51, 92.45, 1
325.93, 184.16, 1
120.61, 269.15, 1
272.53, 185.44, 0
210.55, 131.15, 0
238.55, 104.86, 0
128.87, 226.07, 0
131.58, 188.03, 0
247.58, 289.6, 0
295.53, 256.09, 0
176.72, 47.56, 1
213.69, 93.75, 1
296.93, 216.04, 1
143.44, 238.72, 1
292.56, 391.19, 0
276.8, 244.39, 0
288.18, 279.4, 0
308.87, 226.07, 0
295.78, 39.26, 0
274.05, 444.83, 0
301.78, 478.9, 0
